Cell	Carbon Source	OD 600 Data	OD 550	SMC #	Gene	Plate	Date
E8	b-Hydroxy Butyric Acid		0.3694		1789	PM2A	3/2/16
E9	g-Hydroxy Butyric Acid		0.4881		1789	PM2A	3/2/16
E10	a-Keto Valeric Acid		0.5557		1789	PM2A	3/2/16
E11	Itaconic Acid		0.5656		1789	PM2A	3/2/16
E12	5-Keto-D-Gluconic Acid		0.6299		1789	PM2A	3/2/16
F1	D-Lactic Acid Methyl Ester		0.3083		1789	PM2A	3/2/16
F2	Malonic Acid		0.3326		1789	PM2A	3/2/16
F3	Melibionic Acid		0.2601		1789	PM2A	3/2/16
F4	Oxalic Acid		0.5647		1789	PM2A	3/2/16
F5	Oxalomalic Acid		0.5414		1789	PM2A	3/2/16
F6	Quinic Acid		0.2495		1789	PM2A	3/2/16
F7	"D-Ribono-1,4-Lactone"		0.4121		1789	PM2A	3/2/16
F8	Sebacic Acid		0.5287		1789	PM2A	3/2/16
F9	Sorbic Acid		0.1376		1789	PM2A	3/2/16
F10	Succinamic Acid		0.4144		1789	PM2A	3/2/16
F11	D-Tartaric Acid		0.642		1789	PM2A	3/2/16
F12	L-Tartaric Acid		0.7554		1789	PM2A	3/2/16
G1	Acetamide		0.394		1789	PM2A	3/2/16
G2	L-Alaninamide		0.3337		1789	PM2A	3/2/16
G3	N-Acetyl-L-Glutamic Acid		0.5201		1789	PM2A	3/2/16
G4	L-Arginine		0.5079		1789	PM2A	3/2/16
G5	Glycine		0.5056		1789	PM2A	3/2/16
G6	L-Histidine		0.3817		1789	PM2A	3/2/16
G7	L-Homoserine		0.0928		1789	PM2A	3/2/16
G8	Hydroxy-L-Proline		0.4963		1789	PM2A	3/2/16
G9	L-Isoleucine		0.5288		1789	PM2A	3/2/16
G10	L-Leucine		0.4694		1789	PM2A	3/2/16
G11	L-Lysine		0.5674		1789	PM2A	3/2/16
G12	L-Methionine		0.5966		1789	PM2A	3/2/16
H1	L-Ornithine		0.4665		1789	PM2A	3/2/16
H2	Phenylalanine		0.3193		1789	PM2A	3/2/16
H3	L-Pyroglutamic Acid		0.3526		1789	PM2A	3/2/16
H4	L-Valine		0.4457		1789	PM2A	3/2/16
H5	"D,L-Carnitine"		0.4188		1789	PM2A	3/2/16
H6	Sec-Butylamine		0.4176		1789	PM2A	3/2/16
H7	"D,L-Octopamine"		0.4953		1789	PM2A	3/2/16
H8	Putrescine		0.4906		1789	PM2A	3/2/16
H9	Dihydroxy Acetone		0.161		1789	PM2A	3/2/16
H10	"2,3-Butanediol"		0.5389		1789	PM2A	3/2/16
H11	"2,3-Butanone"		0.1508		1789	PM2A	3/2/16
H12	3-Hydroxy 2-Butanone		0.5367		1789	PM2A	3/2/16
A1	Negative Control		0.3327		LapD	PM2A	3/2/16
A2	Chondroitin Sulfate C		0.1665		LapD	PM2A	3/2/16
A3	a-Cyclodextrin		0.326		LapD	PM2A	3/2/16
A4	b-Cyclodextrin		0.3202		LapD	PM2A	3/2/16
A5	g-Cyclodextrin		0.3307		LapD	PM2A	3/2/16
A6	Dextrin		0.0497		LapD	PM2A	3/2/16
A7	Gelatin		0.065		LapD	PM2A	3/2/16
A8	Glycogen		0.0588		LapD	PM2A	3/2/16
A9	Inulin		0.2891		LapD	PM2A	3/2/16
A10	Laminarin		0.2338		LapD	PM2A	3/2/16
A11	Mannan		0.0971		LapD	PM2A	3/2/16
A12	Pectin		0.1063		LapD	PM2A	3/2/16
B1	N-Acetyl-D-Galactosamine		0.3783		LapD	PM2A	3/2/16
B2	N-Acetyl-Neuraminic Acid		0.3145		LapD	PM2A	3/2/16
B3	b-D-Allose		0.3358		LapD	PM2A	3/2/16
B4	Amygdalin		0.2408		LapD	PM2A	3/2/16
B5	D-Arabinose		0.2859		LapD	PM2A	3/2/16
B6	D-Arabitol		0.2333		LapD	PM2A	3/2/16
B7	L-Arabitol		0.3156		LapD	PM2A	3/2/16
B8	Arbutin		0.3344		LapD	PM2A	3/2/16
B9	2-Deoxy-D-Ribose		0.1865		LapD	PM2A	3/2/16
B10	I-Erythritol		0.363		LapD	PM2A	3/2/16
B11	D-Fucose		0.3475		LapD	PM2A	3/2/16
B12	3-0-b-D-Galactopyranosyl-D-Arabinose		0.3802		LapD	PM2A	3/2/16
C1	Gentiobiose		0.3549		LapD	PM2A	3/2/16
C2	L-Glucose		0.2749		LapD	PM2A	3/2/16
C3	Lactitol		0.282		LapD	PM2A	3/2/16
C4	D-Melezitose		0.2676		LapD	PM2A	3/2/16
C5	Maltitol		0.2852		LapD	PM2A	3/2/16
C6	a-Methyl-D-Glucoside		0.3522		LapD	PM2A	3/2/16
C7	b-Methyl-D-Gactoside		0.3282		LapD	PM2A	3/2/16
C8	3-Methyl-Glucose		0.3497		LapD	PM2A	3/2/16
C9	b-Methyl-D-Glucuronic Acid		0.3187		LapD	PM2A	3/2/16
C10	a-Methyl-D-Mannoside		0.3563		LapD	PM2A	3/2/16
C11	b-Methyl-D-Xyloside		0.3404		LapD	PM2A	3/2/16
C12	Palatinose		0.3847		LapD	PM2A	3/2/16
D1	D-Raffinose		0.318		LapD	PM2A	3/2/16
D2	Salicin		0.2605		LapD	PM2A	3/2/16
D3	Sedoheptulosa		0.3033		LapD	PM2A	3/2/16
D4	L-Sorbose		0.2782		LapD	PM2A	3/2/16
D5	Stachyose		0.2542		LapD	PM2A	3/2/16
D6	D-Tagatose		0.2915		LapD	PM2A	3/2/16
D7	Turanose		0.3296		LapD	PM2A	3/2/16
D8	Xylitol		0.3486		LapD	PM2A	3/2/16
D9	N-Acetyl-D-Glucosaminatol		0.308		LapD	PM2A	3/2/16
D10	g-Amino Butyric Acid		0.1641		LapD	PM2A	3/2/16
D11	d-Amino Valeric Acid		0.2084		LapD	PM2A	3/2/16
D12	Butyric Acid		0.4053		LapD	PM2A	3/2/16
E1	Capric Acid		0.0494		LapD	PM2A	3/2/16
E2	Caproic Acid		0.1963		LapD	PM2A	3/2/16
E3	Citraconic Acid		0.4399		LapD	PM2A	3/2/16
E4	Citramalic Acid		0.3483		LapD	PM2A	3/2/16
E5	D-Glucosamine		0.2396		LapD	PM2A	3/2/16
E6	2-Hydroxy Benzoic Acid		0.317		LapD	PM2A	3/2/16
E7	4-Hydroxy Benzoic Acid		0.3466		LapD	PM2A	3/2/16
E8	b-Hydroxy Butyric Acid		0.2147		LapD	PM2A	3/2/16
E9	g-Hydroxy Butyric Acid		0.2548		LapD	PM2A	3/2/16
E10	a-Keto Valeric Acid		0.4959		LapD	PM2A	3/2/16
E11	Itaconic Acid		0.4189		LapD	PM2A	3/2/16
E12	5-Keto-D-Gluconic Acid		0.4023		LapD	PM2A	3/2/16
F1	D-Lactic Acid Methyl Ester		0.2721		LapD	PM2A	3/2/16
F2	Malonic Acid		0.3084		LapD	PM2A	3/2/16
F3	Melibionic Acid		0.2328		LapD	PM2A	3/2/16
F4	Oxalic Acid		0.4688		LapD	PM2A	3/2/16
F5	Oxalomalic Acid		0.5226		LapD	PM2A	3/2/16
F6	Quinic Acid		0.2247		LapD	PM2A	3/2/16
F7	"D-Ribono-1,4-Lactone"		0.3575		LapD	PM2A	3/2/16
F8	Sebacic Acid		0.4092		LapD	PM2A	3/2/16
F9	Sorbic Acid		0.1301		LapD	PM2A	3/2/16
F10	Succinamic Acid		0.257		LapD	PM2A	3/2/16
F11	D-Tartaric Acid		0.4571		LapD	PM2A	3/2/16
F12	L-Tartaric Acid		0.5471		LapD	PM2A	3/2/16
G1	Acetamide		0.2679		LapD	PM2A	3/2/16
G2	L-Alaninamide		0.2208		LapD	PM2A	3/2/16
G3	N-Acetyl-L-Glutamic Acid		0.3834		LapD	PM2A	3/2/16
G4	L-Arginine		0.3732		LapD	PM2A	3/2/16
G5	Glycine		0.4407		LapD	PM2A	3/2/16
G6	L-Histidine		0.3		LapD	PM2A	3/2/16
G7	L-Homoserine		0.1253		LapD	PM2A	3/2/16
G8	Hydroxy-L-Proline		0.2912		LapD	PM2A	3/2/16
G9	L-Isoleucine		0.3891		LapD	PM2A	3/2/16
G10	L-Leucine		0.3594		LapD	PM2A	3/2/16
G11	L-Lysine		0.2335		LapD	PM2A	3/2/16
G12	L-Methionine		0.4373		LapD	PM2A	3/2/16
H1	L-Ornithine		0.3974		LapD	PM2A	3/2/16
H2	Phenylalanine		0.279		LapD	PM2A	3/2/16
H3	L-Pyroglutamic Acid		0.2525		LapD	PM2A	3/2/16
H4	L-Valine		0.3843		LapD	PM2A	3/2/16
H5	"D,L-Carnitine"		0.3337		LapD	PM2A	3/2/16
H6	Sec-Butylamine		0.4489		LapD	PM2A	3/2/16
H7	"D,L-Octopamine"		0.4612		LapD	PM2A	3/2/16
H8	Putrescine		0.3188		LapD	PM2A	3/2/16
H9	Dihydroxy Acetone		0.1527		LapD	PM2A	3/2/16
H10	"2,3-Butanediol"		0.4049		LapD	PM2A	3/2/16
H11	"2,3-Butanone"		0.1116		LapD	PM2A	3/2/16
H12	3-Hydroxy 2-Butanone		0.3642		LapD	PM2A	3/2/16
