Cell	Carbon Source	OD 600 Data	OD 550	SMC #	Gene	Plate	Date
G6	L-Alanyl-Glycine		0.193		1252	PM1	5/6/16
G7	Acetoacetic Acid		0.232		1252	PM1	5/6/16
G8	N-Acetyl-b-D-Mannosamine		0.239		1252	PM1	5/6/16
G9	Mono Methyl Succinate		0.216		1252	PM1	5/6/16
G10	Methyl Pyruvate		0.191		1252	PM1	5/6/16
G11	D-Malic Acid		0.321		1252	PM1	5/6/16
G12	L-Malic Acid		0.354		1252	PM1	5/6/16
H1	Glycil-L-Proline		0.253		1252	PM1	5/6/16
H2	p-Hydroxy Phenyl Acetic Acid		0.262		1252	PM1	5/6/16
H3	m-Hydroxy Phenyl Acetic Acid		0.237		1252	PM1	5/6/16
H4	Tyramine		0.274		1252	PM1	5/6/16
H5	D-Psicose		0.314		1252	PM1	5/6/16
H6	L-Lyxose		0.303		1252	PM1	5/6/16
H7	Glucuronamide		0.274		1252	PM1	5/6/16
H8	Pyruvic Acid		0.23		1252	PM1	5/6/16
H9	L-Galactonic Acid-g-Lactone		0.264		1252	PM1	5/6/16
H10	D-Galacturonic Acid		0.271		1252	PM1	5/6/16
H11	Phenylethyl-amine		0.343		1252	PM1	5/6/16
H12	2-Aminoethanol		0.264		1252	PM1	5/6/16
A1	Negative Control		0.274		1252	PM2A	5/6/16
A2	Chondroitin Sulfate C		0.335		1252	PM2A	5/6/16
A3	a-Cyclodextrin		0.348		1252	PM2A	5/6/16
A4	b-Cyclodextrin		0.312		1252	PM2A	5/6/16
A5	g-Cyclodextrin		0.283		1252	PM2A	5/6/16
A6	Dextrin		0.113		1252	PM2A	5/6/16
A7	Gelatin		0.192		1252	PM2A	5/6/16
A8	Glycogen		0.147		1252	PM2A	5/6/16
A9	Inulin		0.298		1252	PM2A	5/6/16
A10	Laminarin		0.233		1252	PM2A	5/6/16
A11	Mannan		0.099		1252	PM2A	5/6/16
A12	Pectin		0.187		1252	PM2A	5/6/16
B1	N-Acetyl-D-Galactosamine		0.314		1252	PM2A	5/6/16
B2	N-Acetyl-Neuraminic Acid		0.366		1252	PM2A	5/6/16
B3	b-D-Allose		0.361		1252	PM2A	5/6/16
B4	Amygdalin		0.259		1252	PM2A	5/6/16
B5	D-Arabinose		0.303		1252	PM2A	5/6/16
B6	D-Arabitol		0.371		1252	PM2A	5/6/16
B7	L-Arabitol		0.297		1252	PM2A	5/6/16
B8	Arbutin		0.318		1252	PM2A	5/6/16
B9	2-Deoxy-D-Ribose		0.219		1252	PM2A	5/6/16
B10	I-Erythritol		0.283		1252	PM2A	5/6/16
B11	D-Fucose		0.336		1252	PM2A	5/6/16
B12	3-0-b-D-Galactopyranosyl-D-Arabinose		0.271		1252	PM2A	5/6/16
C1	Gentiobiose		0.34		1252	PM2A	5/6/16
C2	L-Glucose		0.332		1252	PM2A	5/6/16
C3	Lactitol		0.293		1252	PM2A	5/6/16
C4	D-Melezitose		0.301		1252	PM2A	5/6/16
C5	Maltitol		0.31		1252	PM2A	5/6/16
C6	a-Methyl-D-Glucoside		0.321		1252	PM2A	5/6/16
C7	b-Methyl-D-Gactoside		0.274		1252	PM2A	5/6/16
C8	3-Methyl-Glucose		0.256		1252	PM2A	5/6/16
C9	b-Methyl-D-Glucuronic Acid		0.29		1252	PM2A	5/6/16
C10	a-Methyl-D-Mannoside		0.281		1252	PM2A	5/6/16
C11	b-Methyl-D-Xyloside		0.315		1252	PM2A	5/6/16
C12	Palatinose		0.35		1252	PM2A	5/6/16
D1	D-Raffinose		0.321		1252	PM2A	5/6/16
D2	Salicin		0.268		1252	PM2A	5/6/16
D3	Sedoheptulosa		0.265		1252	PM2A	5/6/16
D4	L-Sorbose		0.294		1252	PM2A	5/6/16
D5	Stachyose		0.296		1252	PM2A	5/6/16
D6	D-Tagatose		0.286		1252	PM2A	5/6/16
D7	Turanose		0.262		1252	PM2A	5/6/16
D8	Xylitol		0.264		1252	PM2A	5/6/16
D9	N-Acetyl-D-Glucosaminatol		0.268		1252	PM2A	5/6/16
D10	g-Amino Butyric Acid		0.284		1252	PM2A	5/6/16
D11	d-Amino Valeric Acid		0.347		1252	PM2A	5/6/16
D12	Butyric Acid		0.449		1252	PM2A	5/6/16
E1	Capric Acid		0.318		1252	PM2A	5/6/16
E2	Caproic Acid		0.295		1252	PM2A	5/6/16
E3	Citraconic Acid		0.407		1252	PM2A	5/6/16
E4	Citramalic Acid		0.328		1252	PM2A	5/6/16
E5	D-Glucosamine		0.289		1252	PM2A	5/6/16
E6	2-Hydroxy Benzoic Acid		0.397		1252	PM2A	5/6/16
E7	4-Hydroxy Benzoic Acid		0.228		1252	PM2A	5/6/16
E8	b-Hydroxy Butyric Acid		0.409		1252	PM2A	5/6/16
E9	g-Hydroxy Butyric Acid		0.293		1252	PM2A	5/6/16
E10	a-Keto Valeric Acid		0.401		1252	PM2A	5/6/16
E11	Itaconic Acid		0.459		1252	PM2A	5/6/16
E12	5-Keto-D-Gluconic Acid		0.305		1252	PM2A	5/6/16
F1	D-Lactic Acid Methyl Ester		0.325		1252	PM2A	5/6/16
F2	Malonic Acid		0.388		1252	PM2A	5/6/16
F3	Melibionic Acid		0.156		1252	PM2A	5/6/16
F4	Oxalic Acid		0.259		1252	PM2A	5/6/16
F5	Oxalomalic Acid		0.278		1252	PM2A	5/6/16
F6	Quinic Acid		0.267		1252	PM2A	5/6/16
F7	"D-Ribono-1,4-Lactone"		0.242		1252	PM2A	5/6/16
F8	Sebacic Acid		0.25		1252	PM2A	5/6/16
F9	Sorbic Acid		0.239		1252	PM2A	5/6/16
F10	Succinamic Acid		0.249		1252	PM2A	5/6/16
F11	D-Tartaric Acid		0.464		1252	PM2A	5/6/16
F12	L-Tartaric Acid		0.351		1252	PM2A	5/6/16
G1	Acetamide		0.32		1252	PM2A	5/6/16
G2	L-Alaninamide		0.295		1252	PM2A	5/6/16
G3	N-Acetyl-L-Glutamic Acid		0.314		1252	PM2A	5/6/16
G4	L-Arginine		0.488		1252	PM2A	5/6/16
G5	Glycine		0.252		1252	PM2A	5/6/16
G6	L-Histidine		0.36		1252	PM2A	5/6/16
G7	L-Homoserine		0.115		1252	PM2A	5/6/16
G8	Hydroxy-L-Proline		0.417		1252	PM2A	5/6/16
G9	L-Isoleucine		0.509		1252	PM2A	5/6/16
G10	L-Leucine		0.312		1252	PM2A	5/6/16
G11	L-Lysine		0.481		1252	PM2A	5/6/16
G12	L-Methionine		0.371		1252	PM2A	5/6/16
H1	L-Ornithine		0.516		1252	PM2A	5/6/16
H2	Phenylalanine		0.317		1252	PM2A	5/6/16
H3	L-Pyroglutamic Acid		0.34		1252	PM2A	5/6/16
H4	L-Valine		0.32		1252	PM2A	5/6/16
H5	"D,L-Carnitine"		0.345		1252	PM2A	5/6/16
H6	Sec-Butylamine		0.36		1252	PM2A	5/6/16
H7	"D,L-Octopamine"		0.303		1252	PM2A	5/6/16
H8	Putrescine		0.33		1252	PM2A	5/6/16
H9	Dihydroxy Acetone		0.313		1252	PM2A	5/6/16
H10	"2,3-Butanediol"		0.293		1252	PM2A	5/6/16
H11	"2,3-Butanone"		0.237		1252	PM2A	5/6/16
H12	3-Hydroxy 2-Butanone		0.333		1252	PM2A	5/6/16
A1	Negative Control		0.184		lapD	PM1	5/6/16
A2	L-Arabinose		0.202		lapD	PM1	5/6/16
A3	N-Acetyl-D-Glucosamine		0.186		lapD	PM1	5/6/16
A4	D-Saccharic Acid		0.166		lapD	PM1	5/6/16
A5	Succinic Acid		0.165		lapD	PM1	5/6/16
A6	D-Galactose		0.208		lapD	PM1	5/6/16
A7	L-Aspartic Acid		0.17		lapD	PM1	5/6/16
A8	L-Proline		0.174		lapD	PM1	5/6/16
A9	D-Alanine		0.165		lapD	PM1	5/6/16
A10	D-Trehalose		0.182		lapD	PM1	5/6/16
A11	D-Mannose		0.2		lapD	PM1	5/6/16
A12	Dulcitol		0.198		lapD	PM1	5/6/16
B1	D-Serine		0.125		lapD	PM1	5/6/16
B2	D-Sorbitol		0.205		lapD	PM1	5/6/16
B3	Glycerol		0.196		lapD	PM1	5/6/16
B4	L-Fucose		0.219		lapD	PM1	5/6/16
B5	D-Glucuronic Acid		0.207		lapD	PM1	5/6/16
B6	D-Gluconic Acid		0.187		lapD	PM1	5/6/16
B7	"D,L-a-Glycerol-Phosphate"		0.188		lapD	PM1	5/6/16
B8	D-Xylose		0.243		lapD	PM1	5/6/16
B9	L-Lactic Acid		0.187		lapD	PM1	5/6/16
B10	Formic Acid		0.191		lapD	PM1	5/6/16
B11	D-Mannitol		0.208		lapD	PM1	5/6/16
B12	L-Glutamic Acid		0.191		lapD	PM1	5/6/16
C1	D-Glucose-6-Phosphate		0.238		lapD	PM1	5/6/16
C2	D-Galactonic Acid-g-Lactone		0.194		lapD	PM1	5/6/16
C3	"D,L-Malic Acid"		0.199		lapD	PM1	5/6/16
C4	D-Ribose		0.221		lapD	PM1	5/6/16
C5	Tween 20		0.032		lapD	PM1	5/6/16
C6	L-Rhamnose		0.232		lapD	PM1	5/6/16
C7	D-Fructose		0.198		lapD	PM1	5/6/16
C8	Acetic Acid		0.167		lapD	PM1	5/6/16
C9	a-D-Glucose		0.165		lapD	PM1	5/6/16
C10	Maltose		0.215		lapD	PM1	5/6/16
C11	D-Melibiose		0.217		lapD	PM1	5/6/16
C12	Thymidine		0.255		lapD	PM1	5/6/16
D1	L-Asparagine		0.189		lapD	PM1	5/6/16
D2	D-Aspartic Acid		0.188		lapD	PM1	5/6/16
D3	D-Glucosaminic Acid		0.147		lapD	PM1	5/6/16
D4	"1,2-Propanediol"		0.192		lapD	PM1	5/6/16
D5	Tween 40		0.165		lapD	PM1	5/6/16
D6	a-Keto-Glutaric Acid		0.181		lapD	PM1	5/6/16
D7	a-Keto-Butyric Acid		0.27		lapD	PM1	5/6/16
D8	a-Methyl-D-Galactoside		0.187		lapD	PM1	5/6/16
D9	a-D-Lactose		0.194		lapD	PM1	5/6/16
D10	Lactulose		0.195		lapD	PM1	5/6/16
D11	Sucrose		0.208		lapD	PM1	5/6/16
D12	Uridine		0.22		lapD	PM1	5/6/16
E1	L-Glutamine		0.19		lapD	PM1	5/6/16
E2	M-Tartaric Acid		0.453		lapD	PM1	5/6/16
E3	D-Glucose-1-Phosphate		0.184		lapD	PM1	5/6/16
E4	D-Fructose-6-Phosphate		0.166		lapD	PM1	5/6/16
E5	Tween 80		0.017		lapD	PM1	5/6/16
E6	a-Hydroxy Glutaric Acid-g-Lactone		0.202		lapD	PM1	5/6/16
E7	a-Hydroxy Butyric Acid		0.255		lapD	PM1	5/6/16
E8	b-Methyl-D-Glucoside		0.198		lapD	PM1	5/6/16
E9	Adonitol		0.19		lapD	PM1	5/6/16
E10	Maltotriose		0.182		lapD	PM1	5/6/16
E11	2-Deoxy Adenosine		0.171		lapD	PM1	5/6/16
E12	Adenosine		0.172		lapD	PM1	5/6/16
F1	Glycil-L-Aspartic Acid		0.187		lapD	PM1	5/6/16
F2	Citric Acid		0.193		lapD	PM1	5/6/16
F3	M-Inositol		0.204		lapD	PM1	5/6/16
F4	D-Threonine		0.224		lapD	PM1	5/6/16
F5	Fumaric Acid		0.164		lapD	PM1	5/6/16
F6	Bromo Succinic Acid		0.192		lapD	PM1	5/6/16
F7	Propionic Acid		0.213		lapD	PM1	5/6/16
F8	Mucic Acid		0.156		lapD	PM1	5/6/16
F9	Glycolic Acid		0.198		lapD	PM1	5/6/16
F10	Glyoxylic Acid		0.294		lapD	PM1	5/6/16
F11	D-Cellobiose		0.233		lapD	PM1	5/6/16
F12	Inosine		0.204		lapD	PM1	5/6/16
G1	Glycil-L-Glutamic Acid		0.183		lapD	PM1	5/6/16
G2	Tricarballylic Acid		0.228		lapD	PM1	5/6/16
G3	L-Serine		0.17		lapD	PM1	5/6/16
G4	L-Threonine		0.223		lapD	PM1	5/6/16
G5	L-Alanine		0.161		lapD	PM1	5/6/16
G6	L-Alanyl-Glycine		0.162		lapD	PM1	5/6/16
G7	Acetoacetic Acid		0.18		lapD	PM1	5/6/16
G8	N-Acetyl-b-D-Mannosamine		0.2		lapD	PM1	5/6/16
G9	Mono Methyl Succinate		0.189		lapD	PM1	5/6/16
G10	Methyl Pyruvate		0.166		lapD	PM1	5/6/16
G11	D-Malic Acid		0.27		lapD	PM1	5/6/16
G12	L-Malic Acid		0.207		lapD	PM1	5/6/16
H1	Glycil-L-Proline		0.196		lapD	PM1	5/6/16
H2	p-Hydroxy Phenyl Acetic Acid		0.203		lapD	PM1	5/6/16
H3	m-Hydroxy Phenyl Acetic Acid		0.19		lapD	PM1	5/6/16
H4	Tyramine		0.195		lapD	PM1	5/6/16
H5	D-Psicose		0.194		lapD	PM1	5/6/16
H6	L-Lyxose		0.222		lapD	PM1	5/6/16
H7	Glucuronamide		0.204		lapD	PM1	5/6/16
H8	Pyruvic Acid		0.188		lapD	PM1	5/6/16
H9	L-Galactonic Acid-g-Lactone		0.16		lapD	PM1	5/6/16
H10	D-Galacturonic Acid		0.209		lapD	PM1	5/6/16
H11	Phenylethyl-amine		0.204		lapD	PM1	5/6/16
H12	2-Aminoethanol		0.212		lapD	PM1	5/6/16
A1	Negative Control		0.173		lapD	PM2A	5/6/16
A2	Chondroitin Sulfate C		0.655		lapD	PM2A	5/6/16
A3	a-Cyclodextrin		0.22		lapD	PM2A	5/6/16
A4	b-Cyclodextrin		0.221		lapD	PM2A	5/6/16
A5	g-Cyclodextrin		0.191		lapD	PM2A	5/6/16
A6	Dextrin		0.038		lapD	PM2A	5/6/16
A7	Gelatin		0.036		lapD	PM2A	5/6/16
A8	Glycogen		0.045		lapD	PM2A	5/6/16
A9	Inulin		0.159		lapD	PM2A	5/6/16
A10	Laminarin		0.149		lapD	PM2A	5/6/16
A11	Mannan		0.032		lapD	PM2A	5/6/16
A12	Pectin		0.176		lapD	PM2A	5/6/16
B1	N-Acetyl-D-Galactosamine		0.177		lapD	PM2A	5/6/16
B2	N-Acetyl-Neuraminic Acid		0.201		lapD	PM2A	5/6/16
B3	b-D-Allose		0.203		lapD	PM2A	5/6/16
B4	Amygdalin		0.184		lapD	PM2A	5/6/16
B5	D-Arabinose		0.195		lapD	PM2A	5/6/16
B6	D-Arabitol		0.205		lapD	PM2A	5/6/16
B7	L-Arabitol		0.175		lapD	PM2A	5/6/16
B8	Arbutin		0.174		lapD	PM2A	5/6/16
B9	2-Deoxy-D-Ribose		0.182		lapD	PM2A	5/6/16
B10	I-Erythritol		0.178		lapD	PM2A	5/6/16
B11	D-Fucose		0.206		lapD	PM2A	5/6/16
B12	3-0-b-D-Galactopyranosyl-D-Arabinose		0.192		lapD	PM2A	5/6/16
C1	Gentiobiose		0.179		lapD	PM2A	5/6/16
C2	L-Glucose		0.192		lapD	PM2A	5/6/16
C3	Lactitol		0.192		lapD	PM2A	5/6/16
C4	D-Melezitose		0.191		lapD	PM2A	5/6/16
C5	Maltitol		0.173		lapD	PM2A	5/6/16
C6	a-Methyl-D-Glucoside		0.186		lapD	PM2A	5/6/16
C7	b-Methyl-D-Gactoside		0.184		lapD	PM2A	5/6/16
C8	3-Methyl-Glucose		0.2		lapD	PM2A	5/6/16
C9	b-Methyl-D-Glucuronic Acid		0.171		lapD	PM2A	5/6/16
C10	a-Methyl-D-Mannoside		0.183		lapD	PM2A	5/6/16
C11	b-Methyl-D-Xyloside		0.21		lapD	PM2A	5/6/16
C12	Palatinose		0.189		lapD	PM2A	5/6/16
D1	D-Raffinose		0.202		lapD	PM2A	5/6/16
D2	Salicin		0.2		lapD	PM2A	5/6/16
D3	Sedoheptulosa		0.211		lapD	PM2A	5/6/16
D4	L-Sorbose		0.183		lapD	PM2A	5/6/16
D5	Stachyose		0.173		lapD	PM2A	5/6/16
D6	D-Tagatose		0.171		lapD	PM2A	5/6/16
D7	Turanose		0.198		lapD	PM2A	5/6/16
D8	Xylitol		0.205		lapD	PM2A	5/6/16
D9	N-Acetyl-D-Glucosaminatol		0.222		lapD	PM2A	5/6/16
D10	g-Amino Butyric Acid		0.169		lapD	PM2A	5/6/16
D11	d-Amino Valeric Acid		0.195		lapD	PM2A	5/6/16
D12	Butyric Acid		0.259		lapD	PM2A	5/6/16
E1	Capric Acid		0.044		lapD	PM2A	5/6/16
E2	Caproic Acid		0.219		lapD	PM2A	5/6/16
E3	Citraconic Acid		0.228		lapD	PM2A	5/6/16
E4	Citramalic Acid		0.201		lapD	PM2A	5/6/16
E5	D-Glucosamine		0.161		lapD	PM2A	5/6/16
E6	2-Hydroxy Benzoic Acid		0.222		lapD	PM2A	5/6/16
E7	4-Hydroxy Benzoic Acid		0.154		lapD	PM2A	5/6/16
E8	b-Hydroxy Butyric Acid		0.176		lapD	PM2A	5/6/16
E9	g-Hydroxy Butyric Acid		0.217		lapD	PM2A	5/6/16
E10	a-Keto Valeric Acid		0.285		lapD	PM2A	5/6/16
E11	Itaconic Acid		0.295		lapD	PM2A	5/6/16
E12	5-Keto-D-Gluconic Acid		0.219		lapD	PM2A	5/6/16
F1	D-Lactic Acid Methyl Ester		0.169		lapD	PM2A	5/6/16
F2	Malonic Acid		0.218		lapD	PM2A	5/6/16
F3	Melibionic Acid		0.182		lapD	PM2A	5/6/16
F4	Oxalic Acid		0.223		lapD	PM2A	5/6/16
F5	Oxalomalic Acid		0.258		lapD	PM2A	5/6/16
F6	Quinic Acid		0.171		lapD	PM2A	5/6/16
F7	"D-Ribono-1,4-Lactone"		0.211		lapD	PM2A	5/6/16
F8	Sebacic Acid		0.217		lapD	PM2A	5/6/16
F9	Sorbic Acid		0.368		lapD	PM2A	5/6/16
F10	Succinamic Acid		0.177		lapD	PM2A	5/6/16
F11	D-Tartaric Acid		0.214		lapD	PM2A	5/6/16
F12	L-Tartaric Acid		0.237		lapD	PM2A	5/6/16
G1	Acetamide		0.185		lapD	PM2A	5/6/16
G2	L-Alaninamide		0.161		lapD	PM2A	5/6/16
G3	N-Acetyl-L-Glutamic Acid		0.181		lapD	PM2A	5/6/16
G4	L-Arginine		0.208		lapD	PM2A	5/6/16
G5	Glycine		0.192		lapD	PM2A	5/6/16
G6	L-Histidine		0.157		lapD	PM2A	5/6/16
G7	L-Homoserine		0.134		lapD	PM2A	5/6/16
G8	Hydroxy-L-Proline		0.196		lapD	PM2A	5/6/16
G9	L-Isoleucine		0.203		lapD	PM2A	5/6/16
G10	L-Leucine		0.186		lapD	PM2A	5/6/16
G11	L-Lysine		0.211		lapD	PM2A	5/6/16
G12	L-Methionine		0.195		lapD	PM2A	5/6/16
H1	L-Ornithine		0.19		lapD	PM2A	5/6/16
H2	Phenylalanine		0.168		lapD	PM2A	5/6/16
H3	L-Pyroglutamic Acid		0.175		lapD	PM2A	5/6/16
H4	L-Valine		0.206		lapD	PM2A	5/6/16
H5	"D,L-Carnitine"		0.2		lapD	PM2A	5/6/16
H6	Sec-Butylamine		0.241		lapD	PM2A	5/6/16
H7	"D,L-Octopamine"		0.187		lapD	PM2A	5/6/16
H8	Putrescine		0.214		lapD	PM2A	5/6/16
H9	Dihydroxy Acetone		0.19		lapD	PM2A	5/6/16
H10	"2,3-Butanediol"		0.18		lapD	PM2A	5/6/16
H11	"2,3-Butanone"		0.176		lapD	PM2A	5/6/16
H12	3-Hydroxy 2-Butanone		0.19		lapD	PM2A	5/6/16
A1	Negative Control		0.224		3860	PM1	5/6/16
A2	L-Arabinose		0.285		3860	PM1	5/6/16
A3	N-Acetyl-D-Glucosamine		0.206		3860	PM1	5/6/16
A4	D-Saccharic Acid		0.31		3860	PM1	5/6/16
A5	Succinic Acid		0.202		3860	PM1	5/6/16
A6	D-Galactose		0.256		3860	PM1	5/6/16
A7	L-Aspartic Acid		0.279		3860	PM1	5/6/16
A8	L-Proline		0.222		3860	PM1	5/6/16
A9	D-Alanine		0.171		3860	PM1	5/6/16
A10	D-Trehalose		0.218		3860	PM1	5/6/16
A11	D-Mannose		0.318		3860	PM1	5/6/16
A12	Dulcitol		0.287		3860	PM1	5/6/16
B1	D-Serine		0.181		3860	PM1	5/6/16
B2	D-Sorbitol		0.248		3860	PM1	5/6/16
B3	Glycerol		0.239		3860	PM1	5/6/16
B4	L-Fucose		0.249		3860	PM1	5/6/16
B5	D-Glucuronic Acid		0.219		3860	PM1	5/6/16
B6	D-Gluconic Acid		0.341		3860	PM1	5/6/16
B7	"D,L-a-Glycerol-Phosphate"		0.22		3860	PM1	5/6/16
B8	D-Xylose		0.3		3860	PM1	5/6/16
B9	L-Lactic Acid		0.278		3860	PM1	5/6/16
B10	Formic Acid		0.263		3860	PM1	5/6/16
B11	D-Mannitol		0.361		3860	PM1	5/6/16
B12	L-Glutamic Acid		0.26		3860	PM1	5/6/16
C1	D-Glucose-6-Phosphate		0.335		3860	PM1	5/6/16
C2	D-Galactonic Acid-g-Lactone		0.321		3860	PM1	5/6/16
C3	"D,L-Malic Acid"		0.241		3860	PM1	5/6/16
C4	D-Ribose		0.24		3860	PM1	5/6/16
C5	Tween 20		0.02		3860	PM1	5/6/16
C6	L-Rhamnose		0.234		3860	PM1	5/6/16
C7	D-Fructose		0.24		3860	PM1	5/6/16
C8	Acetic Acid		0.233		3860	PM1	5/6/16
C9	a-D-Glucose		0.268		3860	PM1	5/6/16
C10	Maltose		0.224		3860	PM1	5/6/16
C11	D-Melibiose		0.25		3860	PM1	5/6/16
C12	Thymidine		0.264		3860	PM1	5/6/16
D1	L-Asparagine		0.343		3860	PM1	5/6/16
D2	D-Aspartic Acid		0.21		3860	PM1	5/6/16
D3	D-Glucosaminic Acid		0.267		3860	PM1	5/6/16
D4	"1,2-Propanediol"		0.2		3860	PM1	5/6/16
D5	Tween 40		0.096		3860	PM1	5/6/16
D6	a-Keto-Glutaric Acid		0.217		3860	PM1	5/6/16
D7	a-Keto-Butyric Acid		0.263		3860	PM1	5/6/16
D8	a-Methyl-D-Galactoside		0.23		3860	PM1	5/6/16
D9	a-D-Lactose		0.205		3860	PM1	5/6/16
D10	Lactulose		0.225		3860	PM1	5/6/16
D11	Sucrose		0.236		3860	PM1	5/6/16
D12	Uridine		0.249		3860	PM1	5/6/16
E1	L-Glutamine		0.31		3860	PM1	5/6/16
E2	M-Tartaric Acid		0.466		3860	PM1	5/6/16
E3	D-Glucose-1-Phosphate		0.217		3860	PM1	5/6/16
E4	D-Fructose-6-Phosphate		0.195		3860	PM1	5/6/16
E5	Tween 80		0.016		3860	PM1	5/6/16
E6	a-Hydroxy Glutaric Acid-g-Lactone		0.225		3860	PM1	5/6/16
E7	a-Hydroxy Butyric Acid		0.338		3860	PM1	5/6/16
E8	b-Methyl-D-Glucoside		0.265		3860	PM1	5/6/16
E9	Adonitol		0.21		3860	PM1	5/6/16
E10	Maltotriose		0.212		3860	PM1	5/6/16
E11	2-Deoxy Adenosine		0.218		3860	PM1	5/6/16
E12	Adenosine		0.213		3860	PM1	5/6/16
F1	Glycil-L-Aspartic Acid		0.23		3860	PM1	5/6/16
F2	Citric Acid		0.264		3860	PM1	5/6/16
F3	M-Inositol		0.223		3860	PM1	5/6/16
F4	D-Threonine		0.308		3860	PM1	5/6/16
F5	Fumaric Acid		0.229		3860	PM1	5/6/16
F6	Bromo Succinic Acid		0.235		3860	PM1	5/6/16
F7	Propionic Acid		0.323		3860	PM1	5/6/16
F8	Mucic Acid		0.204		3860	PM1	5/6/16
F9	Glycolic Acid		0.25		3860	PM1	5/6/16
F10	Glyoxylic Acid		0.316		3860	PM1	5/6/16
F11	D-Cellobiose		0.238		3860	PM1	5/6/16
F12	Inosine		0.227		3860	PM1	5/6/16
G1	Glycil-L-Glutamic Acid		0.229		3860	PM1	5/6/16
G2	Tricarballylic Acid		0.256		3860	PM1	5/6/16
G3	L-Serine		0.278		3860	PM1	5/6/16
G4	L-Threonine		0.296		3860	PM1	5/6/16
G5	L-Alanine		0.23		3860	PM1	5/6/16
G6	L-Alanyl-Glycine		0.192		3860	PM1	5/6/16
G7	Acetoacetic Acid		0.235		3860	PM1	5/6/16
G8	N-Acetyl-b-D-Mannosamine		0.24		3860	PM1	5/6/16
G9	Mono Methyl Succinate		0.232		3860	PM1	5/6/16
G10	Methyl Pyruvate		0.209		3860	PM1	5/6/16
G11	D-Malic Acid		0.335		3860	PM1	5/6/16
G12	L-Malic Acid		0.27		3860	PM1	5/6/16
H1	Glycil-L-Proline		0.207		3860	PM1	5/6/16
H2	p-Hydroxy Phenyl Acetic Acid		0.225		3860	PM1	5/6/16
H3	m-Hydroxy Phenyl Acetic Acid		0.232		3860	PM1	5/6/16
H4	Tyramine		0.246		3860	PM1	5/6/16
H5	D-Psicose		0.226		3860	PM1	5/6/16
H6	L-Lyxose		0.232		3860	PM1	5/6/16
H7	Glucuronamide		0.215		3860	PM1	5/6/16
H8	Pyruvic Acid		0.2		3860	PM1	5/6/16
H9	L-Galactonic Acid-g-Lactone		0.214		3860	PM1	5/6/16
H10	D-Galacturonic Acid		0.241		3860	PM1	5/6/16
H11	Phenylethyl-amine		0.322		3860	PM1	5/6/16
H12	2-Aminoethanol		0.27		3860	PM1	5/6/16
A1	Negative Control		0.279		3860	PM2A	5/6/16
A2	Chondroitin Sulfate C		0.469		3860	PM2A	5/6/16
A3	a-Cyclodextrin		0.309		3860	PM2A	5/6/16
A4	b-Cyclodextrin		0.37		3860	PM2A	5/6/16
A5	g-Cyclodextrin		0.321		3860	PM2A	5/6/16
A6	Dextrin		0.048		3860	PM2A	5/6/16
A7	Gelatin		0.088		3860	PM2A	5/6/16
A8	Glycogen		0.089		3860	PM2A	5/6/16
A9	Inulin		0.249		3860	PM2A	5/6/16
A10	Laminarin		0.197		3860	PM2A	5/6/16
A11	Mannan		0.058		3860	PM2A	5/6/16
A12	Pectin		0.183		3860	PM2A	5/6/16
B1	N-Acetyl-D-Galactosamine		0.312		3860	PM2A	5/6/16
B2	N-Acetyl-Neuraminic Acid		0.392		3860	PM2A	5/6/16
B3	b-D-Allose		0.392		3860	PM2A	5/6/16
B4	Amygdalin		0.273		3860	PM2A	5/6/16
B5	D-Arabinose		0.331		3860	PM2A	5/6/16
B6	D-Arabitol		0.289		3860	PM2A	5/6/16
B7	L-Arabitol		0.303		3860	PM2A	5/6/16
B8	Arbutin		0.287		3860	PM2A	5/6/16
B9	2-Deoxy-D-Ribose		0.224		3860	PM2A	5/6/16
B10	I-Erythritol		0.267		3860	PM2A	5/6/16
B11	D-Fucose		0.326		3860	PM2A	5/6/16
B12	3-0-b-D-Galactopyranosyl-D-Arabinose		0.291		3860	PM2A	5/6/16
C1	Gentiobiose		0.332		3860	PM2A	5/6/16
C2	L-Glucose		0.394		3860	PM2A	5/6/16
C3	Lactitol		0.325		3860	PM2A	5/6/16
C4	D-Melezitose		0.309		3860	PM2A	5/6/16
C5	Maltitol		0.343		3860	PM2A	5/6/16
C6	a-Methyl-D-Glucoside		0.344		3860	PM2A	5/6/16
C7	b-Methyl-D-Gactoside		0.283		3860	PM2A	5/6/16
C8	3-Methyl-Glucose		0.249		3860	PM2A	5/6/16
C9	b-Methyl-D-Glucuronic Acid		0.331		3860	PM2A	5/6/16
C10	a-Methyl-D-Mannoside		0.328		3860	PM2A	5/6/16
C11	b-Methyl-D-Xyloside		0.326		3860	PM2A	5/6/16
C12	Palatinose		0.339		3860	PM2A	5/6/16
D1	D-Raffinose		0.322		3860	PM2A	5/6/16
D2	Salicin		0.309		3860	PM2A	5/6/16
D3	Sedoheptulosa		0.294		3860	PM2A	5/6/16
D4	L-Sorbose		0.311		3860	PM2A	5/6/16
D5	Stachyose		0.282		3860	PM2A	5/6/16
D6	D-Tagatose		0.329		3860	PM2A	5/6/16
D7	Turanose		0.303		3860	PM2A	5/6/16
D8	Xylitol		0.257		3860	PM2A	5/6/16
D9	N-Acetyl-D-Glucosaminatol		0.277		3860	PM2A	5/6/16
